,Station ID,XCNAQ507,XCNAQ2901,XCNAQ508,XCNAQ2900,XCNAQ1934,CN_1269A,XCNAQ1930,XCNAQ1933,XCNAQ1935,XCNAQ1936,XCNAQ1932,XCNAQ1928,CN_1267A,XCNAQ1937,CN_1268A,XCNAQ1931,XCNAQ1929,XCNAQ503,XCNAQ504,XCNAQ1920,XCNAQ1927,XCNAQ1924,XCNAQ1923,CN_1256A,XCNAQ1921,XCNAQ1919,XCNAQ1926,XCNAQ1922,XCNAQ1925,CN_1257A,CN_1255A,XCNAQ1903,XCNAQ1207,XCNAQ1900,CN_1253A,XCNAQ1906,XCNAQ1905,XCNAQ1899,CN_1252A,XCNAQ1897,XCNAQ2879,XCNAQ1898,CN_1254A,XCNAQ1902,XCNAQ1904,XCNAQ1901,XCNAQ1880,XCNAQ1206,CN_1235A,CN_1237A,CN_1234A,CN_1240A,XCNAQ1882,XCNAQ1877,XCNAQ1878,XCNAQ1874,CN_1238A,CN_1241A,XCNAQ1881,XCNAQ1876,XCNAQ1883,XCNAQ1875,CN_1239A,XCNAQ1879,CN_1236A,XCNAQ509,XCNAQ510,XCNAQ2899,CN_1226A,CN_1231A,CN_1233A,CN_1225A,CN_1227A,CN_1230A,CN_1232A,CN_1229A,XCNAQ1871,XCNAQ1870,CN_1228A,CN_1223A,XCNAQ1872,XCNAQ1873,CN_1224A,XCNAQ1885,XCNAQ1894,XCNAQ1884,CN_1243A,XCNAQ1890,XCNAQ1892,CN_1245A,XCNAQ1896,XCNAQ1887,XCNAQ1895,XCNAQ1888,XCNAQ1886,CN_1242A,XCNAQ1891,XCNAQ1893,XCNAQ1889,CN_1244A,XCNAQ1909,XCNAQ1208,CN_1251A,XCNAQ1209,CN_1249A,CN_1250A,XCNAQ1911,XCNAQ1908,XCNAQ1907,XCNAQ1910,XCNAQ1942,XCNAQ1944,XCNAQ1938,CN_1247A,XCNAQ1940,XCNAQ1945,CN_1248A,XCNAQ1939,XCNAQ1210,CN_1246A,XCNAQ1941,CN_1260A,CN_1258A,XCNAQ1917,XCNAQ1918,CN_1259A,XCNAQ1916,CN_1265A,XCNAQ1913,XCNAQ1914,XCNAQ1912,XCNAQ1915,CN_1264A,CN_1266A,XCNAQ505,XCNAQ506,XCNAQ2898,XCNAQ1954,XCNAQ1951,XCNAQ1952,CN_1262A,XCNAQ1947,CN_1261A,XCNAQ1957,XCNAQ1946,XCNAQ1953,XCNAQ1948,XCNAQ1218,XCNAQ1955,XCNAQ1949,CN_1263A,XCNAQ1956
782,2015/02/19 00:00:00,14.6896,-99999.0000,11.2245,-99999.0000,-99999.0000,59.1838,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,59.0987,-99999.0000,56.0163,-99999.0000,-99999.0000,26.2968,50.8929,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.6072,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.1420,37.1811,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.0033,-99999.0000,-99999.0000,-99999.0000,48.0229,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,50.1062,45.3871,47.7042,45.5146,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.5204,37.1811,-99999.0000,-99999.0000,-99999.0000,-99999.0000,55.2508,-99999.0000,46.4712,39.3070,29.4217,-99999.0000,35.9694,39.9734,36.9047,50.5100,33.9286,37.3937,24.1709,37.1173,-99999.0000,-99999.0000,38.6055,40.0510,-99999.0000,-99999.0000,36.9260,-99999.0000,-99999.0000,-99999.0000,38.2440,-99999.0000,-99999.0000,39.6471,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.9217,-99999.0000,-99999.0000,-99999.0000,37.1386,-99999.0000,-99999.0000,53.5500,-99999.0000,34.6301,35.2466,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.1225,-99999.0000,-99999.0000,25.5527,-99999.0000,-99999.0000,38.2015,-99999.0000,41.4115,47.2363,-99999.0000,-99999.0000,49.0221,-99999.0000,58.9925,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.8513,49.7663,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.9854,-99999.0000,39.9872,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.3708,-99999.0000
783,2015/02/20 00:00:00,7.8749,-99999.0000,2.1517,-99999.0000,-99999.0000,27.2183,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.5617,-99999.0000,18.4783,-99999.0000,-99999.0000,19.2103,32.5643,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.3860,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.9459,19.2768,-99999.0000,-99999.0000,-99999.0000,18.4274,-99999.0000,-99999.0000,-99999.0000,23.7134,-99999.0000,-99999.0000,-99999.0000,31.1224,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.9033,34.0284,36.5573,34.4499,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.0541,28.3940,-99999.0000,-99999.0000,-99999.0000,-99999.0000,49.4452,-99999.0000,37.8882,27.6176,18.5004,-99999.0000,17.6797,16.9033,11.1580,32.0541,11.2910,19.3212,12.9104,11.8027,-99999.0000,-99999.0000,15.7054,15.3505,-99999.0000,-99999.0000,14.8847,-99999.0000,-99999.0000,-99999.0000,8.0558,-99999.0000,-99999.0000,11.5129,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.5040,-99999.0000,-99999.0000,-99999.0000,10.2707,-99999.0000,-99999.0000,28.0612,-99999.0000,17.7906,18.5004,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.6540,-99999.0000,-99999.0000,19.6983,-99999.0000,-99999.0000,22.6930,-99999.0000,34.4277,39.7294,-99999.0000,-99999.0000,37.9547,-99999.0000,35.5368,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.0187,29.0817,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.8633,-99999.0000,23.6025,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.1313,-99999.0000
784,2015/02/21 00:00:00,4.5031,-99999.0000,1.2117,-99999.0000,-99999.0000,19.2325,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.9431,-99999.0000,13.7977,-99999.0000,-99999.0000,7.6974,10.1819,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.6442,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.5537,17.1917,-99999.0000,-99999.0000,-99999.0000,8.8066,-99999.0000,-99999.0000,-99999.0000,9.6051,-99999.0000,-99999.0000,-99999.0000,11.1357,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,10.2484,12.1562,12.0896,9.2280,-99999.0000,-99999.0000,-99999.0000,-99999.0000,11.3132,7.7418,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.1322,-99999.0000,11.3798,23.1367,14.1083,-99999.0000,8.7400,10.9139,4.7027,13.5315,4.9246,18.0346,8.1854,5.6851,-99999.0000,-99999.0000,12.5554,8.4295,-99999.0000,-99999.0000,11.4020,-99999.0000,-99999.0000,-99999.0000,9.7160,-99999.0000,-99999.0000,9.1615,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.3727,-99999.0000,-99999.0000,-99999.0000,14.1304,-99999.0000,-99999.0000,15.3727,-99999.0000,10.7143,12.7995,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,12.4002,-99999.0000,-99999.0000,19.5874,-99999.0000,-99999.0000,12.5776,-99999.0000,8.9397,10.4925,-99999.0000,-99999.0000,12.7551,-99999.0000,21.0293,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.1934,13.3540,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,9.4720,-99999.0000,6.9654,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,8.2742,-99999.0000
785,2015/02/22 00:00:00,10.6256,-99999.0000,4.7471,-99999.0000,-99999.0000,18.1455,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.6202,-99999.0000,15.3283,-99999.0000,-99999.0000,13.8864,21.3620,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.3709,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.2600,16.4374,-99999.0000,-99999.0000,-99999.0000,18.2868,-99999.0000,-99999.0000,-99999.0000,24.6007,-99999.0000,-99999.0000,-99999.0000,26.9077,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.2662,25.8207,24.9556,23.0701,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.6282,19.6761,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.0834,-99999.0000,27.0630,32.2316,20.0089,-99999.0000,18.5448,22.8896,19.7649,23.1810,17.7240,24.8469,16.1934,19.3212,-99999.0000,-99999.0000,23.6247,23.4472,-99999.0000,-99999.0000,24.7116,-99999.0000,-99999.0000,-99999.0000,10.6033,-99999.0000,-99999.0000,10.8474,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.9033,-99999.0000,-99999.0000,-99999.0000,16.1713,-99999.0000,-99999.0000,48.8022,-99999.0000,22.6930,23.6690,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.6948,-99999.0000,-99999.0000,19.6983,-99999.0000,-99999.0000,23.4250,-99999.0000,22.5155,25.6433,-99999.0000,-99999.0000,24.8225,-99999.0000,24.4232,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.2343,18.1677,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.5688,-99999.0000,15.4614,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.7054,-99999.0000
786,2015/02/23 00:00:00,10.6679,-99999.0000,5.3340,-99999.0000,-99999.0000,17.6020,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,9.9258,-99999.0000,11.0853,-99999.0000,-99999.0000,16.9295,28.2467,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.3952,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.2412,31.3080,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.4276,-99999.0000,-99999.0000,-99999.0000,41.9759,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.4564,29.2208,32.0269,28.2468,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.3943,22.8432,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.3034,-99999.0000,33.0937,33.3952,23.6781,-99999.0000,29.7078,32.2125,27.4119,21.9156,24.4666,35.4713,20.8024,28.1076,-99999.0000,-99999.0000,32.1197,32.3516,-99999.0000,-99999.0000,28.9193,-99999.0000,-99999.0000,-99999.0000,21.7765,-99999.0000,-99999.0000,21.7765,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.6317,-99999.0000,-99999.0000,-99999.0000,27.5742,-99999.0000,-99999.0000,96.9618,-99999.0000,28.6874,28.9425,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.7421,-99999.0000,-99999.0000,23.0288,-99999.0000,-99999.0000,30.9137,-99999.0000,37.9638,41.7672,-99999.0000,-99999.0000,44.6197,-99999.0000,27.8525,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.5937,23.7709,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.0343,-99999.0000,17.9267,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.2690,-99999.0000
787,2015/02/24 00:00:00,8.2520,-99999.0000,3.3274,-99999.0000,-99999.0000,21.8944,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.1448,-99999.0000,18.5226,-99999.0000,-99999.0000,14.0860,23.9796,-99999.0000,-99999.0000,-99999.0000,-99999.0000,36.9343,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.5643,35.0932,-99999.0000,-99999.0000,-99999.0000,34.1581,-99999.0000,-99999.0000,-99999.0000,38.2653,-99999.0000,-99999.0000,-99999.0000,42.7906,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.9326,34.5608,36.0914,32.2094,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.3239,28.0390,-99999.0000,-99999.0000,-99999.0000,-99999.0000,45.2974,-99999.0000,36.4685,25.7986,21.4951,-99999.0000,26.8412,31.5217,21.1402,21.2955,20.7409,28.4555,19.0107,23.2032,-99999.0000,-99999.0000,27.5732,26.8855,-99999.0000,-99999.0000,25.0222,-99999.0000,-99999.0000,-99999.0000,25.4880,-99999.0000,-99999.0000,28.1943,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.5049,-99999.0000,-99999.0000,-99999.0000,31.1890,-99999.0000,-99999.0000,148.2696,-99999.0000,26.4640,27.1073,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.1828,-99999.0000,-99999.0000,20.9183,-99999.0000,-99999.0000,25.0222,-99999.0000,41.8367,45.4526,-99999.0000,-99999.0000,46.3400,-99999.0000,24.1571,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.1490,18.6779,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.0346,-99999.0000,14.4853,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.9015,-99999.0000
788,2015/02/25 00:00:00,8.2298,-99999.0000,3.1721,-99999.0000,-99999.0000,22.6043,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.7684,-99999.0000,15.2617,-99999.0000,-99999.0000,15.7720,25.0443,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.4028,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.6743,21.5839,-99999.0000,-99999.0000,-99999.0000,20.2085,-99999.0000,-99999.0000,-99999.0000,26.4863,-99999.0000,-99999.0000,-99999.0000,29.0151,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.1429,32.4313,32.7196,28.3274,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.9485,23.6912,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.6371,-99999.0000,37.0009,28.6823,19.1659,-99999.0000,17.6131,21.3398,17.9680,28.6380,15.5058,23.1588,16.9033,13.3139,-99999.0000,-99999.0000,17.2582,20.9406,-99999.0000,-99999.0000,19.8758,-99999.0000,-99999.0000,-99999.0000,17.1917,-99999.0000,-99999.0000,19.1216,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.7613,-99999.0000,-99999.0000,-99999.0000,21.6726,-99999.0000,-99999.0000,32.0985,-99999.0000,17.5910,15.6167,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.9982,-99999.0000,-99999.0000,24.2236,-99999.0000,-99999.0000,28.5270,-99999.0000,39.5741,43.2786,-99999.0000,-99999.0000,43.6113,-99999.0000,24.0240,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.3230,19.4987,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.5652,-99999.0000,14.7959,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,19.4765,-99999.0000
789,2015/02/26 00:00:00,14.4345,-99999.0000,19.8980,-99999.0000,-99999.0000,30.2934,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.0408,-99999.0000,26.8495,-99999.0000,-99999.0000,21.6199,37.0536,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.6675,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.9932,35.7993,-99999.0000,-99999.0000,-99999.0000,25.4039,-99999.0000,-99999.0000,-99999.0000,32.9082,-99999.0000,-99999.0000,-99999.0000,35.2891,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.0519,39.4345,37.7338,35.4805,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.8869,31.2500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.0442,-99999.0000,41.1140,36.5221,26.0417,-99999.0000,24.1709,25.6590,31.1650,39.6258,25.2976,28.0187,21.3648,22.6403,-99999.0000,-99999.0000,26.6369,32.3342,-99999.0000,-99999.0000,26.2117,-99999.0000,-99999.0000,-99999.0000,27.3384,-99999.0000,-99999.0000,26.4243,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.5093,-99999.0000,-99999.0000,-99999.0000,33.4396,-99999.0000,-99999.0000,27.1046,-99999.0000,24.1284,24.0009,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.3138,-99999.0000,-99999.0000,22.2364,-99999.0000,-99999.0000,33.4184,-99999.0000,43.7500,47.2788,-99999.0000,-99999.0000,47.5342,-99999.0000,38.3503,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.9090,34.1199,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.1258,-99999.0000,24.4048,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.2560,-99999.0000
790,2015/02/27 00:00:00,17.0068,-99999.0000,35.9907,-99999.0000,-99999.0000,47.0875,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.2415,-99999.0000,41.0077,-99999.0000,-99999.0000,21.6625,40.9864,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.2423,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.2687,36.5221,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.3359,-99999.0000,-99999.0000,-99999.0000,33.8435,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.8860,31.2925,33.7798,28.2950,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.5085,21.7262,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.2840,-99999.0000,35.7143,43.8350,31.9515,-99999.0000,26.9770,30.0808,39.4558,46.2158,32.6743,32.2760,22.1939,26.6582,-99999.0000,-99999.0000,31.5264,37.5213,-99999.0000,-99999.0000,30.9524,-99999.0000,-99999.0000,-99999.0000,32.9507,-99999.0000,-99999.0000,37.3937,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,34.6726,-99999.0000,-99999.0000,-99999.0000,36.5008,-99999.0000,-99999.0000,25.8291,-99999.0000,25.1063,23.1080,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.1667,-99999.0000,-99999.0000,20.2594,-99999.0000,-99999.0000,34.5238,-99999.0000,42.2192,46.2158,-99999.0000,-99999.0000,46.0246,-99999.0000,46.4288,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.6684,42.6233,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.1632,-99999.0000,34.5451,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.2092,-99999.0000
791,2015/02/28 00:00:00,10.2679,-99999.0000,26.9770,-99999.0000,-99999.0000,32.3980,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.9328,-99999.0000,27.8274,-99999.0000,-99999.0000,14.4345,26.8920,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.9592,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.1301,25.5102,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.8307,-99999.0000,-99999.0000,-99999.0000,25.3827,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.3860,26.5944,25.6803,20.4720,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.4490,18.2611,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.2942,-99999.0000,25.5102,33.0145,23.1930,-99999.0000,18.6862,20.9609,26.7220,30.2083,20.4294,27.8061,15.5612,17.7296,-99999.0000,-99999.0000,21.7475,24.4048,-99999.0000,-99999.0000,23.7245,-99999.0000,-99999.0000,-99999.0000,15.4975,-99999.0000,-99999.0000,22.0876,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.6794,-99999.0000,-99999.0000,-99999.0000,14.3282,-99999.0000,-99999.0000,26.0417,-99999.0000,22.7679,19.7066,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.3427,-99999.0000,-99999.0000,17.3257,-99999.0000,-99999.0000,24.4898,-99999.0000,34.1624,36.5434,-99999.0000,-99999.0000,37.5213,-99999.0000,28.9328,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.0795,22.8741,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.4099,-99999.0000,16.7730,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.6684,-99999.0000
792,2015/03/01 00:00:00,9.3833,-99999.0000,23.4916,-99999.0000,-99999.0000,25.8430,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.7595,-99999.0000,21.2955,-99999.0000,-99999.0000,13.9752,26.5306,-99999.0000,-99999.0000,-99999.0000,-99999.0000,29.9690,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.5972,26.6637,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.6841,-99999.0000,-99999.0000,-99999.0000,34.7160,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.8527,32.2538,38.0878,26.3975,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.7507,26.1091,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.9661,-99999.0000,35.0488,29.8358,23.0923,-99999.0000,25.8419,25.1775,27.8172,32.4534,28.1278,29.9024,17.1473,26.5306,-99999.0000,-99999.0000,26.7303,30.1908,-99999.0000,-99999.0000,26.2423,-99999.0000,-99999.0000,-99999.0000,28.7933,-99999.0000,-99999.0000,31.7214,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,33.1411,-99999.0000,-99999.0000,-99999.0000,32.3869,-99999.0000,-99999.0000,25.3993,-99999.0000,20.2529,20.0976,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,26.4197,-99999.0000,-99999.0000,17.6131,-99999.0000,-99999.0000,29.7471,-99999.0000,36.3798,39.0195,-99999.0000,-99999.0000,44.8757,-99999.0000,25.1775,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.7422,15.3948,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,16.9255,-99999.0000,14.1526,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.7533,-99999.0000
793,2015/03/02 00:00:00,10.5442,-99999.0000,21.1522,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.5230,-99999.0000,33.4609,-99999.0000,-99999.0000,21.5774,40.5825,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.8742,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,40.2849,40.4762,-99999.0000,-99999.0000,-99999.0000,41.5209,-99999.0000,-99999.0000,-99999.0000,45.6633,-99999.0000,-99999.0000,-99999.0000,51.4242,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,56.7175,46.3008,48.8521,47.7679,-99999.0000,-99999.0000,-99999.0000,-99999.0000,44.2388,40.7313,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.9446,-99999.0000,51.0417,31.5901,23.1292,-99999.0000,26.9077,34.0774,30.5697,41.6454,28.9541,36.0757,21.0884,27.9124,-99999.0000,-99999.0000,29.4430,32.8231,-99999.0000,-99999.0000,31.1862,-99999.0000,-99999.0000,-99999.0000,38.8818,-99999.0000,-99999.0000,41.4541,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.4737,-99999.0000,-99999.0000,-99999.0000,38.9881,-99999.0000,-99999.0000,36.1607,-99999.0000,-99999.0000,28.9541,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.1590,-99999.0000,-99999.0000,20.5782,-99999.0000,-99999.0000,38.8818,-99999.0000,49.2133,54.4854,-99999.0000,-99999.0000,53.8054,-99999.0000,33.0145,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,24.7662,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.2959,-99999.0000,23.6607,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,25.9566,-99999.0000
794,2015/03/03 00:00:00,13.6646,-99999.0000,20.0311,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.1012,-99999.0000,16.2600,-99999.0000,-99999.0000,13.7090,22.0719,-99999.0000,-99999.0000,-99999.0000,-99999.0000,23.1050,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,15.9272,19.5209,-99999.0000,-99999.0000,-99999.0000,28.2830,-99999.0000,-99999.0000,-99999.0000,33.9397,-99999.0000,-99999.0000,-99999.0000,33.2963,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,35.6699,36.5128,32.6530,32.8527,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.1464,30.6344,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.9680,-99999.0000,35.7587,31.5883,27.0852,-99999.0000,25.3327,29.9024,33.5182,39.6407,34.5830,38.4206,22.4268,27.0408,-99999.0000,-99999.0000,28.7711,33.8509,-99999.0000,-99999.0000,34.7161,-99999.0000,-99999.0000,-99999.0000,9.9640,-99999.0000,-99999.0000,10.2263,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,13.7755,-99999.0000,-99999.0000,-99999.0000,10.7808,-99999.0000,-99999.0000,33.9840,-99999.0000,30.6659,29.5031,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.9060,-99999.0000,-99999.0000,17.0364,-99999.0000,-99999.0000,28.4383,-99999.0000,40.3948,40.0621,-99999.0000,-99999.0000,41.3931,-99999.0000,29.0373,-99999.0000,-99999.0000,-99999.0000,-99999.0000,21.4750,21.7391,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,18.5670,-99999.0000,16.8367,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,14.3966,-99999.0000
