,Station ID,ANNAN,BANQIAO,CAILIAO,CHANGHUA,CHAOZHOU,CHIAYI,DALI,DALIAO,DATONG,DAYUAN,DONGSHAN,DOULIU,ERLIN,FENGSHAN,FENGYUAN,FUGUEICAPE,FUXING,GUANSHAN,GUANYIN,GUTING,HENGCHUN,HSINCHU,HUALIEN,HUKOU,KEELUNG,LINKOU,LINYUAN,LONGTAN,LUNBEI,MAGONG,MAILIAO,MEINONG,MIAOLI,NANTOU,NANZI,PINGTUNG,PINGZHEN,PULI,PUZI,QIANJIN,QIANZHEN,QIAOTOU,RENWU,SANCHONG,SANYI,SHALU,SHANHUA,SHILIN,SONGSHAN,TAINAN,TAITUNG,TAIXI,TAMSUI,TAOYUAN,TOUFEN,TUCHENG,WANHUA,WANLI,XIANXI,XIAOGANG,XINDIAN,XINGANG,XINYING,XINZHUANG,XITUN,XIZHI,YANGMING,YILAN,YONGHE,ZHONGLI,ZHONGMING,ZHONGSHAN,ZHUDONG,ZHUSHAN,ZUOYING
83,2013/03/22 00:00:00,89.0417,57.2917,59.6667,73.7083,77.5000,68.7917,76.0833,79.0417,-99999.0000,67.1667,26.7500,80.8696,93.0000,-99999.0000,70.3750,-99999.0000,-99999.0000,22.5417,-99999.0000,56.1250,19.0833,66.5417,24.4167,58.1250,37.6522,60.8333,47.0833,57.8750,86.0417,-99999.0000,-99999.0000,-99999.0000,63.5833,77.7083,87.4348,80.4167,69.5417,55.4167,88.5000,90.6667,-99999.0000,-99999.0000,92.5833,-99999.0000,58.5417,72.3750,75.3333,45.5000,52.2500,80.0000,25.0000,71.4167,59.9583,52.2083,69.5833,48.5000,53.7917,52.0417,81.1250,89.2917,42.4783,83.5417,104.0833,-99999.0000,73.6250,56.4583,-99999.0000,38.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,53.7083,69.8333,82.8333
84,2013/03/23 00:00:00,69.3750,82.2500,68.6250,86.0000,47.1250,75.2083,89.4783,49.5000,-99999.0000,73.3750,52.4167,82.0417,98.4167,-99999.0000,89.3478,-99999.0000,-99999.0000,24.6667,-99999.0000,77.9167,18.7083,72.7083,32.7826,65.0833,49.8750,69.0000,29.9583,69.6250,84.6250,-99999.0000,-99999.0000,32.7619,80.1250,92.8750,59.4091,49.1667,76.7500,66.5417,85.6250,51.7500,-99999.0000,-99999.0000,61.2174,-99999.0000,75.9130,91.4167,66.1250,57.8750,70.1304,63.3750,29.2917,73.5833,68.1667,67.0417,75.1667,80.7500,74.2500,60.8750,84.1250,50.6250,81.5417,84.4167,92.7083,-99999.0000,88.2500,77.1667,-99999.0000,62.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,64.0000,78.1667,58.0833
85,2013/03/24 00:00:00,56.9167,46.3750,39.5217,76.6087,57.3043,86.8696,86.7917,39.6522,-99999.0000,43.8636,40.6957,93.0870,97.6957,-99999.0000,69.3913,-99999.0000,-99999.0000,32.7391,-99999.0000,59.9565,30.7826,42.4348,40.0870,41.0000,28.0417,31.2500,30.3913,47.0000,74.0833,-99999.0000,-99999.0000,37.1364,53.6818,91.3913,61.4348,53.1739,47.1250,44.5217,79.5217,53.6522,-99999.0000,-99999.0000,52.6957,-99999.0000,56.9565,69.4348,61.5652,37.1304,49.8261,61.7619,43.5652,49.3913,37.9130,34.8261,46.7727,46.9565,52.6522,40.3333,66.7391,46.7391,48.9167,80.2174,96.1304,-99999.0000,82.5652,44.9565,-99999.0000,46.7826,-99999.0000,-99999.0000,-99999.0000,-99999.0000,41.6087,86.9565,54.3478
86,2013/03/25 00:00:00,100.9167,64.7917,56.7917,63.5217,84.5417,90.2083,56.5417,81.5000,-99999.0000,59.3750,30.0000,80.8750,84.7917,-99999.0000,50.3333,-99999.0000,-99999.0000,24.0000,-99999.0000,69.7917,22.7917,54.3750,37.1250,54.3913,51.1667,53.3750,58.2917,62.7500,76.8333,-99999.0000,-99999.0000,74.0833,50.6250,69.4167,107.7619,93.7500,63.5417,49.6250,108.6667,103.2083,-99999.0000,-99999.0000,86.4118,-99999.0000,48.9583,56.6667,91.9167,52.1667,66.6667,97.4583,24.4583,68.2500,53.1250,54.4167,54.0833,57.8095,66.1250,84.6250,77.2174,90.0833,52.1250,86.5833,118.2083,-99999.0000,56.5000,61.1667,-99999.0000,55.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,42.2083,72.8333,93.8750
87,2013/03/26 00:00:00,100.6250,51.7917,45.1667,57.8750,98.1739,91.6250,70.9583,78.0909,-99999.0000,40.2917,29.0417,86.2917,61.3750,-99999.0000,64.2917,-99999.0000,-99999.0000,37.1250,-99999.0000,57.1250,41.5417,43.0417,36.2500,34.5000,27.5417,36.4583,52.7826,77.5000,65.7500,-99999.0000,-99999.0000,82.0417,38.0000,82.2500,106.1429,108.7083,47.5833,77.5417,93.1250,110.9167,-99999.0000,-99999.0000,88.5000,-99999.0000,40.9583,48.3333,93.4583,33.0833,44.9167,94.0417,45.4583,49.0435,36.8750,45.8333,46.3750,44.7917,52.8333,38.9167,52.9524,100.2083,41.1667,78.8750,116.8333,-99999.0000,60.2083,37.7917,-99999.0000,39.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.0417,78.2083,102.5000
88,2013/03/27 00:00:00,55.2917,33.2083,28.1304,49.0417,57.4783,64.0417,48.4167,50.3750,-99999.0000,26.4583,22.8750,56.3333,49.3333,-99999.0000,48.4167,-99999.0000,-99999.0000,20.6250,-99999.0000,32.8333,25.9167,35.0000,24.2083,28.0833,17.0417,23.0833,36.2500,56.9583,43.7083,-99999.0000,-99999.0000,29.1250,37.2609,44.4118,62.6364,48.7083,37.2500,21.5217,58.2083,62.7917,-99999.0000,-99999.0000,62.4167,-99999.0000,33.5417,46.2083,56.5000,20.8750,25.1250,63.7083,31.4167,32.1667,19.7826,29.2083,38.4583,26.2083,29.2917,19.2917,50.0870,60.9565,20.9583,58.0833,72.4583,-99999.0000,43.9167,22.0833,-99999.0000,33.8333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.3750,53.0000,60.6250
89,2013/03/28 00:00:00,67.4167,41.0417,32.9583,45.8333,76.9167,69.1250,58.3750,66.0870,-99999.0000,38.6250,20.3750,67.9583,47.4583,-99999.0000,54.8333,-99999.0000,-99999.0000,17.9167,-99999.0000,44.8333,23.7083,52.1250,27.0417,41.1667,23.5652,31.2500,37.8333,55.8333,39.8750,-99999.0000,-99999.0000,45.7500,42.0833,54.2000,79.3333,70.9583,50.7083,35.4167,61.6667,72.4167,-99999.0000,-99999.0000,81.6667,-99999.0000,34.2917,41.1667,72.2083,26.7500,33.6250,73.5417,21.6250,32.1667,32.6250,37.2500,51.1250,37.2500,31.0000,25.4583,43.1579,86.6667,32.3333,60.1739,86.4583,-99999.0000,48.5417,35.2083,-99999.0000,28.0417,-99999.0000,-99999.0000,-99999.0000,-99999.0000,37.7083,57.7083,77.0833
90,2013/03/29 00:00:00,57.6667,35.6667,29.6957,40.1667,66.8750,57.1250,48.7083,62.2500,-99999.0000,33.9167,20.1667,53.7083,51.5000,-99999.0000,39.1250,-99999.0000,-99999.0000,24.0556,-99999.0000,36.7917,26.4783,38.2917,25.4167,33.9167,20.7083,26.2083,45.6667,45.0000,41.7083,-99999.0000,-99999.0000,39.1739,39.3333,51.6667,71.3750,52.2500,42.5000,48.0435,53.5000,69.3750,-99999.0000,-99999.0000,66.9565,-99999.0000,34.1250,38.3750,58.5417,25.3333,26.8750,56.3750,26.2500,40.4583,22.2500,27.1739,39.3750,26.5417,31.2083,41.1250,44.0455,75.9583,25.1250,52.5417,72.5000,-99999.0000,44.5833,26.7083,-99999.0000,24.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,27.5417,45.3333,64.8750
91,2013/03/30 00:00:00,71.4167,34.1667,29.6250,58.7083,111.2500,79.4583,58.9130,79.5833,-99999.0000,42.8333,23.0417,76.3913,66.0870,-99999.0000,52.7500,-99999.0000,-99999.0000,18.1304,-99999.0000,38.6957,21.9167,47.3750,24.0833,40.9167,27.0000,31.5000,45.6667,54.6667,59.1667,-99999.0000,-99999.0000,70.4583,52.6250,76.6250,85.9583,94.3750,50.7917,75.2500,78.6250,84.4167,-99999.0000,-99999.0000,90.3333,-99999.0000,39.3478,56.2083,73.2500,23.7500,37.3750,75.5000,21.3333,50.4583,24.6667,28.5833,51.2083,28.3750,34.0833,41.4783,60.1667,91.0000,24.0417,75.5000,102.5000,-99999.0000,61.5417,31.2917,-99999.0000,30.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,39.6667,75.9583,79.1250
92,2013/03/31 00:00:00,69.5417,30.9583,31.2917,42.9167,91.9167,59.9167,30.3333,69.5000,-99999.0000,31.3333,15.1250,57.4167,46.2000,-99999.0000,25.1250,-99999.0000,-99999.0000,19.0833,-99999.0000,32.1250,19.1667,32.5417,25.0417,29.1250,22.1667,22.3750,46.1250,38.2917,48.4167,-99999.0000,-99999.0000,53.2083,31.4583,48.2917,75.7391,79.3333,34.9167,48.8333,60.0417,88.8750,-99999.0000,-99999.0000,84.1250,-99999.0000,18.6667,34.7500,62.4783,18.3333,25.5000,71.5000,19.2083,34.2083,19.7500,21.0000,31.0000,21.2917,29.8750,55.4583,42.2083,93.2917,15.9583,60.2083,82.2083,-99999.0000,31.8750,23.7917,-99999.0000,24.2917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,17.6250,48.7083,81.5000
93,2013/04/01 00:00:00,71.2917,50.8333,47.5652,54.0417,106.2917,71.0833,59.6667,75.6250,-99999.0000,53.0417,21.5417,62.6957,57.1667,-99999.0000,43.9565,-99999.0000,-99999.0000,17.5417,-99999.0000,52.8333,19.3333,60.6957,27.2500,53.2083,22.3750,36.2083,38.0833,68.6250,58.0000,-99999.0000,-99999.0000,40.0417,61.7500,-99999.0000,85.0435,79.3750,60.6667,27.5000,66.8750,90.4167,-99999.0000,-99999.0000,91.0000,-99999.0000,34.7083,54.7500,70.8333,32.9583,42.3750,71.3913,18.3333,54.7917,39.8333,40.1429,58.7917,44.6250,47.6667,41.2083,58.6522,90.7083,43.0000,60.6250,84.0417,-99999.0000,59.9167,39.5000,-99999.0000,27.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.4583,38.6667,78.8750
94,2013/04/02 00:00:00,102.7500,82.5000,76.1250,74.1667,55.4583,99.4167,76.2917,66.2917,-99999.0000,79.6250,81.2083,82.1250,104.3478,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.1250,-99999.0000,88.9565,45.2917,79.8750,64.3750,77.5417,55.7917,72.2500,47.6522,88.7917,93.5833,-99999.0000,-99999.0000,51.7917,80.2083,79.9000,102.9583,67.9583,87.0833,33.3333,115.4167,93.4167,-99999.0000,-99999.0000,93.1739,-99999.0000,60.8333,79.5833,99.0000,69.5833,82.2500,94.8750,41.0000,80.4167,75.6957,68.1304,83.3333,73.1304,84.7917,94.4167,91.3750,86.1250,80.8333,99.2083,128.1304,-99999.0000,80.3333,77.2083,-99999.0000,75.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.7500,61.1667,93.1667
95,2013/04/03 00:00:00,97.2500,40.0417,38.6364,69.0417,132.9167,99.2083,87.7500,100.2917,-99999.0000,49.2500,52.7917,89.8750,71.7083,-99999.0000,50.8000,-99999.0000,-99999.0000,33.8750,-99999.0000,44.3750,36.5000,65.5000,55.9583,58.1250,29.1250,35.2500,55.7917,65.2083,69.7083,-99999.0000,-99999.0000,74.3333,61.2917,89.5417,105.7083,102.9583,59.4167,41.7917,94.0000,100.6250,-99999.0000,-99999.0000,93.6667,-99999.0000,55.5000,60.1250,91.6250,37.6250,39.0435,85.7500,38.4583,54.5417,36.0833,36.1667,63.3333,35.5000,42.6667,38.2917,65.5652,105.0833,34.1250,91.2917,112.0000,-99999.0000,66.2917,37.2500,-99999.0000,55.3750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,54.2500,89.6667,92.0417
96,2013/04/04 00:00:00,76.7500,49.6000,41.8095,47.9048,73.1429,65.5000,53.3333,50.3889,-99999.0000,49.3333,26.9524,59.0000,59.7619,-99999.0000,52.1429,-99999.0000,-99999.0000,16.0952,-99999.0000,44.0000,17.9048,58.8095,26.7143,46.4762,27.9524,34.8571,35.0476,66.8571,53.9500,-99999.0000,-99999.0000,48.8500,61.1905,57.6190,79.0952,51.6667,59.2857,29.0952,72.2500,60.0000,-99999.0000,-99999.0000,59.0476,-99999.0000,33.5714,52.5238,67.1000,34.6190,40.7895,68.9000,16.5238,45.9000,38.1429,39.2381,61.0476,46.7619,43.0476,30.9524,52.8095,61.7619,39.3333,-99999.0000,89.0000,-99999.0000,48.6190,39.2857,-99999.0000,32.4762,-99999.0000,-99999.0000,-99999.0000,-99999.0000,52.5714,47.8571,60.3810
97,2013/04/05 00:00:00,49.2917,41.5833,38.6250,22.3333,29.3750,33.9565,24.3333,29.2917,-99999.0000,30.2083,32.8333,25.7917,26.2500,-99999.0000,39.7917,-99999.0000,-99999.0000,24.0417,-99999.0000,36.9167,27.5652,31.5417,25.4167,26.6250,21.1250,27.7083,17.5000,45.1667,21.0417,-99999.0000,-99999.0000,19.1667,29.7500,21.9565,38.9167,32.0417,36.0417,17.2500,43.5833,50.8333,-99999.0000,-99999.0000,39.2500,-99999.0000,22.1250,27.4583,36.0000,28.8333,31.0417,40.7083,27.8750,23.9167,30.0000,27.5000,30.9583,36.1739,41.2083,23.8750,26.7500,-99999.0000,29.7391,34.4583,49.2174,-99999.0000,24.9167,33.3913,-99999.0000,29.2083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,30.2917,18.1667,39.9444
98,2013/04/06 00:00:00,44.0417,37.7917,34.7500,27.2500,42.2917,38.6250,24.7083,36.2500,-99999.0000,37.5417,28.3478,28.2500,39.1250,-99999.0000,37.7083,-99999.0000,-99999.0000,19.9167,-99999.0000,38.1250,25.1667,37.0833,32.7500,36.5417,31.4167,33.9167,27.5833,51.4167,28.7500,-99999.0000,-99999.0000,22.5417,30.7917,31.8750,41.9167,36.8333,46.5417,22.7917,44.1250,49.3529,-99999.0000,-99999.0000,39.6250,-99999.0000,29.0000,38.8333,36.1667,30.9167,34.8333,37.5833,23.0417,28.7083,34.0000,26.7500,34.7083,34.8750,37.1667,63.8333,32.0870,40.1053,31.2917,35.1667,52.0000,-99999.0000,30.9167,33.1250,-99999.0000,35.0000,-99999.0000,-99999.0000,-99999.0000,-99999.0000,32.9167,25.9167,43.5833
99,2013/04/07 00:00:00,86.9583,68.4167,65.9167,78.5417,58.4167,76.0417,67.2500,56.1250,-99999.0000,67.8333,63.9167,76.9167,90.0000,-99999.0000,71.8333,-99999.0000,-99999.0000,55.1250,-99999.0000,71.4583,33.5833,66.5652,57.8750,72.7500,53.7500,63.6250,42.0417,77.2500,24.0000,-99999.0000,-99999.0000,52.0833,66.2083,69.9583,69.5833,66.5417,78.6250,41.7083,94.7500,66.5294,-99999.0000,-99999.0000,58.4583,-99999.0000,62.9167,72.6250,78.6250,69.2917,66.9167,80.9167,52.5000,81.5417,55.8750,61.8750,67.1667,62.3750,68.9167,97.7500,-99999.0000,54.7917,62.8750,88.8333,98.6250,-99999.0000,76.3750,63.3333,-99999.0000,77.6957,-99999.0000,-99999.0000,-99999.0000,-99999.0000,61.6250,56.7917,63.4583
100,2013/04/08 00:00:00,109.8750,63.5000,59.0417,95.6250,70.6667,114.3750,108.6667,85.2500,-99999.0000,67.0000,47.0417,102.9583,101.5000,-99999.0000,104.0417,-99999.0000,-99999.0000,39.6250,-99999.0000,59.0417,36.0417,70.9583,39.6667,71.5294,34.0833,68.4167,50.9167,100.2083,70.9130,-99999.0000,-99999.0000,67.7083,78.9167,101.0000,97.3750,92.6667,79.5833,56.8333,107.8750,108.6667,-99999.0000,-99999.0000,102.3333,-99999.0000,73.9583,86.3750,101.2500,50.8750,41.8261,103.0833,41.1667,78.1667,52.3750,67.4583,73.5000,58.7083,57.9167,45.2083,82.5556,90.7391,43.9500,118.0000,123.6667,-99999.0000,100.2083,50.3750,-99999.0000,58.6667,-99999.0000,-99999.0000,-99999.0000,-99999.0000,74.3478,88.5417,97.8333
101,2013/04/09 00:00:00,88.3750,53.5417,-99999.0000,61.5000,112.0833,100.3333,73.8750,91.0417,-99999.0000,47.7917,39.3750,81.9167,75.5833,-99999.0000,66.5833,-99999.0000,-99999.0000,25.2917,-99999.0000,53.7083,28.5000,55.2083,35.0870,52.6522,37.0833,46.3750,49.5417,68.5833,66.8333,-99999.0000,-99999.0000,63.6667,61.3750,85.4583,95.8333,90.5833,57.9583,64.2500,91.3684,103.7083,-99999.0000,-99999.0000,99.2500,-99999.0000,45.7083,64.3750,92.7917,42.3333,45.7083,93.7083,26.5417,58.5000,44.0833,40.0417,59.0833,46.7083,47.0000,59.2500,62.9524,91.0000,44.4583,95.5000,108.0870,-99999.0000,58.7500,47.8261,-99999.0000,47.3333,-99999.0000,-99999.0000,-99999.0000,-99999.0000,43.5417,71.7083,95.0000
102,2013/04/10 00:00:00,98.0000,103.1250,105.7273,75.3750,104.2917,102.2609,80.5833,86.9565,-99999.0000,91.6250,69.0000,85.7917,86.9375,-99999.0000,53.3333,-99999.0000,-99999.0000,33.9167,-99999.0000,104.6250,24.8750,91.1667,41.1667,95.8750,82.9048,98.5000,58.1667,91.5000,94.9583,-99999.0000,-99999.0000,67.5833,84.3333,90.2083,105.1250,92.5000,104.4583,52.2174,110.1739,111.2500,-99999.0000,-99999.0000,102.9583,-99999.0000,63.5000,80.2500,92.9167,102.5000,105.0833,95.4583,29.7083,83.7500,93.2500,88.0417,88.0833,89.6522,101.9583,133.2500,91.0435,94.5000,92.3333,91.9583,106.6250,-99999.0000,77.4762,100.4167,-99999.0000,77.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,70.1667,77.4583,92.5000
103,2013/04/11 00:00:00,99.8333,52.9167,51.0833,75.0417,125.6667,118.0000,100.4167,102.4167,-99999.0000,50.6667,37.6667,99.5417,84.2609,-99999.0000,76.6667,-99999.0000,-99999.0000,29.5000,-99999.0000,58.8750,24.7391,44.7083,28.7500,44.3478,40.1667,46.5833,65.7917,62.5833,75.7917,-99999.0000,-99999.0000,86.3750,59.0000,105.8750,122.4167,111.3333,56.3333,53.5652,94.5417,123.9167,-99999.0000,-99999.0000,113.8261,-99999.0000,36.8333,62.7083,99.5833,51.5000,58.0417,99.3333,34.0417,55.7917,38.3333,44.8750,45.2917,43.9130,55.0417,54.0000,70.1364,112.7917,42.5238,96.2917,117.0833,-99999.0000,77.0435,51.4783,-99999.0000,52.5217,-99999.0000,-99999.0000,-99999.0000,-99999.0000,31.9167,94.4783,110.9167
104,2013/04/12 00:00:00,64.2500,33.5833,32.6522,52.8333,116.5833,73.9583,55.0833,76.5417,-99999.0000,37.5000,24.7500,57.9167,53.9167,-99999.0000,31.0833,-99999.0000,-99999.0000,20.4167,-99999.0000,37.0000,19.2917,27.6667,21.0417,29.5417,24.0833,26.3333,49.5652,38.8750,47.5417,-99999.0000,-99999.0000,67.5417,39.3750,56.4583,81.6957,86.6250,40.9583,28.8261,56.3750,78.8750,-99999.0000,-99999.0000,78.7083,-99999.0000,27.7083,44.7500,62.0000,27.7500,34.6667,56.3750,21.5000,38.5833,29.0833,26.2500,29.0417,25.9583,30.6250,25.7917,51.2727,87.3889,28.0833,53.5000,74.1304,-99999.0000,43.5833,29.9583,-99999.0000,36.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,20.6471,53.3333,68.5833
105,2013/04/13 00:00:00,84.9583,44.4167,39.5417,64.7917,84.8750,69.9167,63.6667,64.4167,-99999.0000,47.1250,33.0417,63.5000,72.7500,-99999.0000,54.9583,-99999.0000,-99999.0000,19.7083,-99999.0000,43.8750,21.0417,44.1667,25.9167,49.0417,24.6667,30.3333,40.8750,60.6087,63.0417,-99999.0000,-99999.0000,55.0000,43.3636,54.2609,64.5833,70.5417,58.4583,33.4583,78.6250,71.7083,-99999.0000,-99999.0000,69.7083,-99999.0000,39.5417,56.0833,68.9583,31.1667,35.2917,66.7083,22.7500,55.6087,24.5417,36.8333,50.0000,35.7083,37.5000,23.4583,71.8333,62.1739,29.2273,70.7500,85.7500,-99999.0000,60.6667,32.7917,-99999.0000,42.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.5238,52.4583,62.4583
106,2013/04/14 00:00:00,69.6667,42.3750,41.0435,26.0833,58.5000,48.6667,30.2500,62.5417,-99999.0000,45.0000,25.0000,40.8750,43.4167,-99999.0000,25.7500,-99999.0000,-99999.0000,25.4583,-99999.0000,45.4583,45.0833,32.0417,26.1667,28.7500,20.8261,-99999.0000,42.7500,43.3333,38.1250,-99999.0000,-99999.0000,41.7500,22.0000,29.9583,66.8333,62.7083,41.0833,19.9167,48.3750,74.0417,-99999.0000,-99999.0000,66.7083,-99999.0000,18.5833,27.2917,54.0000,30.0833,32.6667,59.7083,32.9167,31.4167,29.9583,29.3750,24.6667,30.3750,33.9167,23.9565,33.9167,67.2500,27.8750,50.9583,67.8333,-99999.0000,30.2500,32.2174,-99999.0000,28.6250,-99999.0000,-99999.0000,-99999.0000,-99999.0000,28.0833,29.3333,67.2500
107,2013/04/15 00:00:00,70.7083,48.2500,44.5417,59.0000,51.3913,66.7917,-99999.0000,61.5833,-99999.0000,65.4583,34.1250,60.2083,68.5833,-99999.0000,57.7500,-99999.0000,-99999.0000,37.9583,-99999.0000,47.0000,39.9167,46.8750,43.0833,44.2500,26.8182,41.1176,32.0000,-99999.0000,70.9583,-99999.0000,-99999.0000,42.6250,48.9583,54.3750,52.4167,68.0000,54.8750,37.4167,67.7083,46.9583,-99999.0000,-99999.0000,53.6667,-99999.0000,40.4583,57.3750,59.1250,36.7500,38.3750,61.0417,43.7083,56.1667,35.8750,42.0417,48.4783,40.2917,42.0833,29.0833,63.9545,53.0000,34.4167,66.7083,79.0833,-99999.0000,55.5833,36.8750,-99999.0000,40.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,38.9167,46.6667,52.9565
108,2013/04/16 00:00:00,74.4583,81.2917,69.1250,80.6250,53.7917,74.4167,85.8000,52.6667,-99999.0000,84.7917,37.3333,79.2917,83.9167,-99999.0000,84.5833,-99999.0000,-99999.0000,37.4348,-99999.0000,62.3750,37.7391,76.1250,35.1250,71.0435,40.3750,78.6522,34.9583,96.3043,66.6667,-99999.0000,-99999.0000,48.9167,62.9583,81.2500,66.2500,59.3913,89.5417,58.5652,84.6667,59.5833,-99999.0000,-99999.0000,-99999.0000,-99999.0000,67.7917,74.5625,63.4583,57.8750,57.7083,66.7083,38.0000,66.8750,54.9583,73.1667,72.6667,81.6522,59.5833,45.3750,82.1667,59.5833,60.4167,80.8750,85.6522,-99999.0000,75.2500,58.6250,-99999.0000,44.4583,-99999.0000,-99999.0000,-99999.0000,-99999.0000,65.0833,67.8750,61.4583
109,2013/04/17 00:00:00,62.7500,61.9167,63.8333,67.7083,61.2083,53.8333,65.9583,52.7273,-99999.0000,60.0833,46.8750,71.3750,67.9583,-99999.0000,61.6250,-99999.0000,-99999.0000,42.4783,-99999.0000,54.6957,38.0417,50.1667,48.0000,52.6250,42.6667,59.6667,35.2500,73.2083,50.2083,-99999.0000,-99999.0000,37.6667,49.9167,58.0417,63.8750,53.3750,60.4167,52.8750,62.4167,58.2941,-99999.0000,-99999.0000,55.0000,-99999.0000,48.6667,56.6957,55.4783,47.3333,54.8750,54.0833,44.0833,49.1739,58.5417,50.5000,50.5000,56.7500,53.7083,47.9583,66.4167,52.4167,46.9583,59.9583,72.9167,-99999.0000,68.4167,62.9583,-99999.0000,56.8750,-99999.0000,-99999.0000,-99999.0000,-99999.0000,47.1667,49.9583,44.0833
110,2013/04/18 00:00:00,59.7500,56.3478,54.2500,54.0000,60.9583,50.8750,54.2917,49.0833,-99999.0000,51.8333,45.7083,48.2917,55.0833,-99999.0000,65.7083,-99999.0000,-99999.0000,45.8750,-99999.0000,55.2917,42.9583,41.6667,50.9167,41.2500,39.0833,-99999.0000,31.9167,69.0417,43.6667,-99999.0000,-99999.0000,39.2917,47.0833,49.4583,51.7917,59.1739,53.7083,46.6818,54.0417,56.0000,-99999.0000,-99999.0000,53.9583,-99999.0000,47.2917,48.4167,57.7083,34.2500,50.5417,48.8750,48.8261,39.0417,43.0833,42.3750,48.2917,51.3750,44.2083,51.8824,52.3333,49.8333,47.6667,52.5833,67.0870,-99999.0000,57.7083,52.0833,-99999.0000,52.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.7500,42.2917,45.9167
111,2013/04/19 00:00:00,82.1667,59.8750,47.3750,77.2500,60.7083,92.5417,83.2500,71.2381,-99999.0000,76.0833,35.0833,84.0000,89.6250,-99999.0000,82.2083,-99999.0000,-99999.0000,32.5833,-99999.0000,61.0000,38.2917,63.9167,35.0417,61.9583,49.8750,46.0000,43.7083,71.2500,77.0000,-99999.0000,-99999.0000,41.1250,66.4783,88.3750,81.0833,68.3913,65.1667,65.6250,81.2500,80.2500,-99999.0000,-99999.0000,86.5000,-99999.0000,58.6957,75.5833,76.2917,32.2500,59.4583,76.4583,37.9583,61.4583,44.9167,46.5833,66.1304,50.3750,51.3333,84.2083,88.2174,86.0417,42.1667,81.8333,105.3043,-99999.0000,76.7083,61.2917,-99999.0000,49.7500,-99999.0000,-99999.0000,-99999.0000,-99999.0000,48.2174,78.8750,78.6250
112,2013/04/20 00:00:00,-99999.0000,55.3333,53.5000,72.5417,53.7083,70.1250,82.8333,50.4583,-99999.0000,69.6250,21.2917,74.4583,86.1667,-99999.0000,86.3750,-99999.0000,-99999.0000,22.3333,-99999.0000,61.4583,41.7083,48.3478,27.0833,48.2500,38.0417,48.4167,38.7083,67.3750,82.3750,-99999.0000,-99999.0000,33.0833,52.6250,68.6667,68.9167,49.1250,59.7917,44.4583,81.3333,61.7917,-99999.0000,-99999.0000,71.8750,-99999.0000,55.7500,67.1667,67.1667,37.9583,57.7083,73.4583,26.5417,61.0833,49.4583,49.7917,52.0000,48.7917,50.1250,68.9167,65.9167,64.0833,42.2917,77.7500,97.1667,-99999.0000,77.0833,55.0000,-99999.0000,28.7083,-99999.0000,-99999.0000,-99999.0000,-99999.0000,46.7083,54.1667,76.5833
113,2013/04/21 00:00:00,-99999.0000,35.5833,32.8750,30.6667,36.8696,51.3750,27.2917,46.3333,-99999.0000,44.8750,22.2083,34.3333,43.8750,-99999.0000,41.2083,-99999.0000,-99999.0000,16.0435,-99999.0000,39.5417,16.8750,32.6667,23.0417,31.5833,27.8750,26.0833,29.1250,42.7500,41.3750,-99999.0000,-99999.0000,27.8750,26.0417,35.7500,67.4583,52.1250,42.1667,23.8333,53.2083,67.0000,-99999.0000,-99999.0000,68.7917,-99999.0000,18.6667,24.2083,60.4583,22.5000,33.1304,60.6250,22.4167,35.3333,27.2500,28.3333,32.4583,28.9583,32.5000,74.6667,35.9583,68.7083,29.8333,43.7500,64.5909,-99999.0000,28.2917,32.0833,-99999.0000,29.7917,-99999.0000,-99999.0000,-99999.0000,-99999.0000,22.7917,35.2917,67.6667
