"Wind, lat=22.3147, lon=114.2233 [KT_A]"
"Station: KT_A"
"Time Period (UTC+8): 20100101-20171231"
"Time","Height","m/s","Degree","Source","Status","Details"
2012/09/19 04:00:00,25.0000,1.1000,111.1000,"AQMIS",0,0
2012/09/19 05:00:00,25.0000,2.1000,94.1000,"AQMIS",0,0
2012/09/19 06:00:00,25.0000,1.5000,39.0000,"AQMIS",0,0
2012/09/19 07:00:00,25.0000,1.3000,25.9000,"AQMIS",0,0
2012/09/19 08:00:00,25.0000,1.5000,49.6000,"AQMIS",0,0
2012/09/19 09:00:00,25.0000,2.4000,96.9000,"AQMIS",0,0
2012/09/19 10:00:00,25.0000,2.1000,96.5000,"AQMIS",0,0
2012/09/19 11:00:00,25.0000,2.6000,115.3000,"AQMIS",0,0
2012/09/19 12:00:00,25.0000,2.8000,120.9000,"AQMIS",0,0
2012/09/19 13:00:00,25.0000,3.4000,119.4000,"AQMIS",0,0
2012/09/19 14:00:00,25.0000,3.4000,126.4000,"AQMIS",0,0
2012/09/19 15:00:00,25.0000,3.4000,120.0000,"AQMIS",0,0
2012/09/19 16:00:00,25.0000,2.8000,112.9000,"AQMIS",0,0
2012/09/19 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/19 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/19 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/19 20:00:00,25.0000,2.7000,115.6000,"AQMIS",0,0
2012/09/19 21:00:00,25.0000,2.3000,116.3000,"AQMIS",0,0
2012/09/19 22:00:00,25.0000,2.6000,119.7000,"AQMIS",0,0
2012/09/19 23:00:00,25.0000,2.8000,122.0000,"AQMIS",0,0
2012/09/20 00:00:00,25.0000,2.5000,108.8000,"AQMIS",0,0
2012/09/20 01:00:00,25.0000,2.8000,113.4000,"AQMIS",0,0
2012/09/20 02:00:00,25.0000,3.4000,122.2000,"AQMIS",0,0
2012/09/20 03:00:00,25.0000,2.3000,106.3000,"AQMIS",0,0
2012/09/20 04:00:00,25.0000,1.8000,94.7000,"AQMIS",0,0
2012/09/20 05:00:00,25.0000,1.3000,30.7000,"AQMIS",0,0
2012/09/20 06:00:00,25.0000,1.5000,63.8000,"AQMIS",0,0
2012/09/20 07:00:00,25.0000,2.2000,22.4000,"AQMIS",0,0
2012/09/20 08:00:00,25.0000,3.0000,114.8000,"AQMIS",0,0
2012/09/20 09:00:00,25.0000,3.9000,122.6000,"AQMIS",0,0
2012/09/20 10:00:00,25.0000,4.4000,124.7000,"AQMIS",0,0
2012/09/20 11:00:00,25.0000,3.7000,119.9000,"AQMIS",0,0
2012/09/20 12:00:00,25.0000,3.6000,119.5000,"AQMIS",0,0
2012/09/20 13:00:00,25.0000,4.0000,118.4000,"AQMIS",0,0
2012/09/20 14:00:00,25.0000,3.6000,117.6000,"AQMIS",0,0
2012/09/20 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/20 16:00:00,25.0000,3.9000,117.2000,"AQMIS",0,0
2012/09/20 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/20 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/20 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/20 20:00:00,25.0000,3.2000,115.9000,"AQMIS",0,0
2012/09/20 21:00:00,25.0000,3.0000,113.7000,"AQMIS",0,0
2012/09/20 22:00:00,25.0000,3.3000,110.3000,"AQMIS",0,0
2012/09/20 23:00:00,25.0000,3.5000,111.3000,"AQMIS",0,0
2012/09/21 00:00:00,25.0000,3.2000,109.1000,"AQMIS",0,0
2012/09/21 01:00:00,25.0000,3.3000,113.7000,"AQMIS",0,0
2012/09/21 02:00:00,25.0000,3.6000,120.6000,"AQMIS",0,0
2012/09/21 03:00:00,25.0000,3.1000,112.8000,"AQMIS",0,0
2012/09/21 04:00:00,25.0000,3.5000,123.9000,"AQMIS",0,0
2012/09/21 05:00:00,25.0000,3.5000,124.7000,"AQMIS",0,0
2012/09/21 06:00:00,25.0000,3.5000,123.9000,"AQMIS",0,0
2012/09/21 07:00:00,25.0000,3.4000,114.0000,"AQMIS",0,0
2012/09/21 08:00:00,25.0000,4.1000,125.1000,"AQMIS",0,0
2012/09/21 09:00:00,25.0000,3.6000,114.2000,"AQMIS",0,0
2012/09/21 10:00:00,25.0000,4.6000,122.9000,"AQMIS",0,0
2012/09/21 11:00:00,25.0000,5.1000,124.4000,"AQMIS",0,0
2012/09/21 12:00:00,25.0000,4.8000,120.9000,"AQMIS",0,0
2012/09/21 13:00:00,25.0000,4.3000,118.7000,"AQMIS",0,0
2012/09/21 14:00:00,25.0000,3.7000,109.9000,"AQMIS",0,0
2012/09/21 15:00:00,25.0000,3.5000,111.4000,"AQMIS",0,0
2012/09/21 16:00:00,25.0000,4.2000,120.1000,"AQMIS",0,0
2012/09/21 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/21 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/21 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/21 20:00:00,25.0000,3.6000,123.3000,"AQMIS",0,0
2012/09/21 21:00:00,25.0000,2.3000,105.3000,"AQMIS",0,0
2012/09/21 22:00:00,25.0000,2.9000,111.9000,"AQMIS",0,0
2012/09/21 23:00:00,25.0000,3.8000,115.8000,"AQMIS",0,0
2012/09/22 00:00:00,25.0000,4.2000,122.9000,"AQMIS",0,0
2012/09/22 01:00:00,25.0000,3.1000,113.2000,"AQMIS",0,0
2012/09/22 02:00:00,25.0000,2.7000,112.7000,"AQMIS",0,0
2012/09/22 03:00:00,25.0000,2.0000,101.3000,"AQMIS",0,0
2012/09/22 04:00:00,25.0000,2.3000,117.5000,"AQMIS",0,0
2012/09/22 05:00:00,25.0000,2.8000,119.2000,"AQMIS",0,0
2012/09/22 06:00:00,25.0000,2.6000,117.1000,"AQMIS",0,0
2012/09/22 07:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 08:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 09:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 10:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 11:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 12:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 13:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 14:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 16:00:00,25.0000,2.3000,105.7000,"AQMIS",0,0
2012/09/22 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/22 20:00:00,25.0000,1.9000,103.9000,"AQMIS",0,0
2012/09/22 21:00:00,25.0000,1.6000,95.0000,"AQMIS",0,0
2012/09/22 22:00:00,25.0000,1.7000,99.0000,"AQMIS",0,0
2012/09/22 23:00:00,25.0000,2.3000,104.7000,"AQMIS",0,0
2012/09/23 00:00:00,25.0000,2.1000,101.3000,"AQMIS",0,0
2012/09/23 01:00:00,25.0000,1.6000,98.1000,"AQMIS",0,0
2012/09/23 02:00:00,25.0000,1.4000,85.3000,"AQMIS",0,0
2012/09/23 03:00:00,25.0000,1.3000,94.9000,"AQMIS",0,0
2012/09/23 04:00:00,25.0000,1.3000,105.6000,"AQMIS",0,0
2012/09/23 05:00:00,25.0000,1.3000,107.2000,"AQMIS",0,0
2012/09/23 06:00:00,25.0000,1.3000,99.3000,"AQMIS",0,0
2012/09/23 07:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 08:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 09:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 10:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 11:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 12:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 13:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 14:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 16:00:00,25.0000,1.8000,87.2000,"AQMIS",0,0
2012/09/23 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/23 20:00:00,25.0000,1.2000,82.2000,"AQMIS",0,0
2012/09/23 21:00:00,25.0000,1.8000,102.2000,"AQMIS",0,0
2012/09/23 22:00:00,25.0000,1.7000,101.1000,"AQMIS",0,0
2012/09/23 23:00:00,25.0000,1.8000,108.0000,"AQMIS",0,0
2012/09/24 00:00:00,25.0000,1.8000,98.7000,"AQMIS",0,0
2012/09/24 01:00:00,25.0000,2.2000,95.7000,"AQMIS",0,0
2012/09/24 02:00:00,25.0000,1.7000,93.0000,"AQMIS",0,0
2012/09/24 03:00:00,25.0000,1.6000,94.1000,"AQMIS",0,0
2012/09/24 04:00:00,25.0000,1.6000,95.6000,"AQMIS",0,0
2012/09/24 05:00:00,25.0000,1.2000,87.3000,"AQMIS",0,0
2012/09/24 06:00:00,25.0000,1.2000,95.1000,"AQMIS",0,0
2012/09/24 07:00:00,25.0000,1.4000,104.4000,"AQMIS",0,0
2012/09/24 08:00:00,25.0000,1.8000,101.0000,"AQMIS",0,0
2012/09/24 09:00:00,25.0000,2.5000,118.5000,"AQMIS",0,0
2012/09/24 10:00:00,25.0000,2.1000,103.0000,"AQMIS",0,0
2012/09/24 11:00:00,25.0000,2.7000,105.3000,"AQMIS",0,0
2012/09/24 12:00:00,25.0000,2.8000,108.2000,"AQMIS",0,0
2012/09/24 13:00:00,25.0000,2.7000,117.3000,"AQMIS",0,0
2012/09/24 14:00:00,25.0000,2.1000,99.8000,"AQMIS",0,0
2012/09/24 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/24 16:00:00,25.0000,2.4000,105.1000,"AQMIS",0,0
2012/09/24 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/24 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/24 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/24 20:00:00,25.0000,1.9000,93.4000,"AQMIS",0,0
2012/09/24 21:00:00,25.0000,2.7000,97.5000,"AQMIS",0,0
2012/09/24 22:00:00,25.0000,1.8000,98.5000,"AQMIS",0,0
2012/09/24 23:00:00,25.0000,2.4000,97.8000,"AQMIS",0,0
2012/09/25 00:00:00,25.0000,2.6000,101.5000,"AQMIS",0,0
2012/09/25 01:00:00,25.0000,4.3000,118.1000,"AQMIS",0,0
2012/09/25 02:00:00,25.0000,4.2000,123.6000,"AQMIS",0,0
2012/09/25 03:00:00,25.0000,3.2000,118.0000,"AQMIS",0,0
2012/09/25 04:00:00,25.0000,4.3000,121.3000,"AQMIS",0,0
2012/09/25 05:00:00,25.0000,3.6000,123.1000,"AQMIS",0,0
2012/09/25 06:00:00,25.0000,3.1000,109.9000,"AQMIS",0,0
2012/09/25 07:00:00,25.0000,2.1000,76.2000,"AQMIS",0,0
2012/09/25 08:00:00,25.0000,3.7000,109.5000,"AQMIS",0,0
2012/09/25 09:00:00,25.0000,4.3000,123.2000,"AQMIS",0,0
2012/09/25 10:00:00,25.0000,4.5000,123.2000,"AQMIS",0,0
2012/09/25 11:00:00,25.0000,4.6000,120.9000,"AQMIS",0,0
2012/09/25 12:00:00,25.0000,4.0000,115.5000,"AQMIS",0,0
2012/09/25 13:00:00,25.0000,4.1000,110.3000,"AQMIS",0,0
2012/09/25 14:00:00,25.0000,4.2000,118.0000,"AQMIS",0,0
2012/09/25 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/25 16:00:00,25.0000,3.8000,126.0000,"AQMIS",0,0
2012/09/25 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/25 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/25 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/25 20:00:00,25.0000,2.1000,92.8000,"AQMIS",0,0
2012/09/25 21:00:00,25.0000,2.4000,100.2000,"AQMIS",0,0
2012/09/25 22:00:00,25.0000,2.2000,75.8000,"AQMIS",0,0
2012/09/25 23:00:00,25.0000,2.6000,123.4000,"AQMIS",0,0
2012/09/26 00:00:00,25.0000,1.7000,102.2000,"AQMIS",0,0
2012/09/26 01:00:00,25.0000,1.4000,99.9000,"AQMIS",0,0
2012/09/26 02:00:00,25.0000,1.4000,85.8000,"AQMIS",0,0
2012/09/26 03:00:00,25.0000,1.4000,47.3000,"AQMIS",0,0
2012/09/26 04:00:00,25.0000,1.3000,344.0000,"AQMIS",0,0
2012/09/26 05:00:00,25.0000,1.6000,55.5000,"AQMIS",0,0
2012/09/26 06:00:00,25.0000,1.7000,101.9000,"AQMIS",0,0
2012/09/26 07:00:00,25.0000,1.7000,78.4000,"AQMIS",0,0
2012/09/26 08:00:00,25.0000,1.3000,70.7000,"AQMIS",0,0
2012/09/26 09:00:00,25.0000,2.0000,94.1000,"AQMIS",0,0
2012/09/26 10:00:00,25.0000,1.9000,83.5000,"AQMIS",0,0
2012/09/26 11:00:00,25.0000,2.6000,110.6000,"AQMIS",0,0
2012/09/26 12:00:00,25.0000,2.2000,103.5000,"AQMIS",0,0
2012/09/26 13:00:00,25.0000,2.2000,99.9000,"AQMIS",0,0
2012/09/26 14:00:00,25.0000,2.2000,95.6000,"AQMIS",0,0
2012/09/26 15:00:00,25.0000,2.0000,106.1000,"AQMIS",0,0
2012/09/26 16:00:00,25.0000,1.9000,87.7000,"AQMIS",0,0
2012/09/26 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/26 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/26 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/26 20:00:00,25.0000,1.9000,110.5000,"AQMIS",0,0
2012/09/26 21:00:00,25.0000,1.7000,109.5000,"AQMIS",0,0
2012/09/26 22:00:00,25.0000,1.3000,86.8000,"AQMIS",0,0
2012/09/26 23:00:00,25.0000,1.3000,84.7000,"AQMIS",0,0
2012/09/27 00:00:00,25.0000,1.0000,35.4000,"AQMIS",0,0
2012/09/27 01:00:00,25.0000,1.1000,91.3000,"AQMIS",0,0
2012/09/27 02:00:00,25.0000,0.9000,33.0000,"AQMIS",0,0
2012/09/27 03:00:00,25.0000,1.2000,331.4000,"AQMIS",0,0
2012/09/27 04:00:00,25.0000,1.2000,50.2000,"AQMIS",0,0
2012/09/27 05:00:00,25.0000,1.3000,60.2000,"AQMIS",0,0
2012/09/27 06:00:00,25.0000,1.6000,354.9000,"AQMIS",0,0
2012/09/27 07:00:00,25.0000,1.6000,34.8000,"AQMIS",0,0
2012/09/27 08:00:00,25.0000,2.0000,57.4000,"AQMIS",0,0
2012/09/27 09:00:00,25.0000,2.6000,93.7000,"AQMIS",0,0
2012/09/27 10:00:00,25.0000,2.3000,39.7000,"AQMIS",0,0
2012/09/27 11:00:00,25.0000,2.2000,28.5000,"AQMIS",0,0
2012/09/27 12:00:00,25.0000,2.3000,6.7000,"AQMIS",0,0
2012/09/27 13:00:00,25.0000,2.0000,69.0000,"AQMIS",0,0
2012/09/27 14:00:00,25.0000,2.2000,69.9000,"AQMIS",0,0
2012/09/27 15:00:00,25.0000,1.7000,32.5000,"AQMIS",0,0
2012/09/27 16:00:00,25.0000,1.5000,64.0000,"AQMIS",0,0
2012/09/27 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/27 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/27 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/27 20:00:00,25.0000,1.5000,143.5000,"AQMIS",0,0
2012/09/27 21:00:00,25.0000,1.4000,264.1000,"AQMIS",0,0
2012/09/27 22:00:00,25.0000,1.2000,341.7000,"AQMIS",0,0
2012/09/27 23:00:00,25.0000,1.4000,13.0000,"AQMIS",0,0
2012/09/28 00:00:00,25.0000,1.5000,19.7000,"AQMIS",0,0
2012/09/28 01:00:00,25.0000,2.1000,25.8000,"AQMIS",0,0
2012/09/28 02:00:00,25.0000,2.3000,20.7000,"AQMIS",0,0
2012/09/28 03:00:00,25.0000,1.9000,347.4000,"AQMIS",0,0
2012/09/28 04:00:00,25.0000,1.7000,342.7000,"AQMIS",0,0
2012/09/28 05:00:00,25.0000,1.9000,5.1000,"AQMIS",0,0
2012/09/28 06:00:00,25.0000,1.6000,19.6000,"AQMIS",0,0
2012/09/28 07:00:00,25.0000,1.8000,357.2000,"AQMIS",0,0
2012/09/28 08:00:00,25.0000,1.9000,4.8000,"AQMIS",0,0
2012/09/28 09:00:00,25.0000,2.1000,350.3000,"AQMIS",0,0
2012/09/28 10:00:00,25.0000,2.1000,37.1000,"AQMIS",0,0
2012/09/28 11:00:00,25.0000,2.2000,32.3000,"AQMIS",0,0
2012/09/28 12:00:00,25.0000,2.5000,37.4000,"AQMIS",0,0
2012/09/28 13:00:00,25.0000,2.7000,57.9000,"AQMIS",0,0
2012/09/28 14:00:00,25.0000,2.4000,29.7000,"AQMIS",0,0
2012/09/28 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/28 16:00:00,25.0000,2.0000,359.8000,"AQMIS",0,0
2012/09/28 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/28 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/28 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/28 20:00:00,25.0000,2.0000,336.4000,"AQMIS",0,0
2012/09/28 21:00:00,25.0000,1.4000,14.6000,"AQMIS",0,0
2012/09/28 22:00:00,25.0000,1.5000,36.7000,"AQMIS",0,0
2012/09/28 23:00:00,25.0000,2.3000,37.1000,"AQMIS",0,0
2012/09/29 00:00:00,25.0000,2.3000,36.7000,"AQMIS",0,0
2012/09/29 01:00:00,25.0000,2.2000,36.1000,"AQMIS",0,0
2012/09/29 02:00:00,25.0000,2.1000,40.6000,"AQMIS",0,0
2012/09/29 03:00:00,25.0000,1.6000,355.7000,"AQMIS",0,0
2012/09/29 04:00:00,25.0000,1.8000,353.9000,"AQMIS",0,0
2012/09/29 05:00:00,25.0000,1.6000,343.4000,"AQMIS",0,0
2012/09/29 06:00:00,25.0000,1.5000,334.9000,"AQMIS",0,0
2012/09/29 07:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 08:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 09:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 10:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 11:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 12:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 13:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 14:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 16:00:00,25.0000,2.4000,110.4000,"AQMIS",0,0
2012/09/29 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/29 20:00:00,25.0000,2.1000,112.5000,"AQMIS",0,0
2012/09/29 21:00:00,25.0000,1.8000,112.3000,"AQMIS",0,0
2012/09/29 22:00:00,25.0000,1.4000,28.5000,"AQMIS",0,0
2012/09/29 23:00:00,25.0000,1.8000,107.2000,"AQMIS",0,0
2012/09/30 00:00:00,25.0000,1.2000,337.5000,"AQMIS",0,0
2012/09/30 01:00:00,25.0000,1.2000,46.3000,"AQMIS",0,0
2012/09/30 02:00:00,25.0000,1.5000,114.5000,"AQMIS",0,0
2012/09/30 03:00:00,25.0000,1.6000,101.8000,"AQMIS",0,0
2012/09/30 04:00:00,25.0000,1.9000,98.5000,"AQMIS",0,0
2012/09/30 05:00:00,25.0000,1.7000,67.9000,"AQMIS",0,0
2012/09/30 06:00:00,25.0000,1.7000,345.2000,"AQMIS",0,0
2012/09/30 07:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 08:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 09:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 10:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 11:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 12:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 13:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 14:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 16:00:00,25.0000,2.2000,108.4000,"AQMIS",0,0
2012/09/30 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/09/30 20:00:00,25.0000,2.3000,117.5000,"AQMIS",0,0
2012/09/30 21:00:00,25.0000,2.0000,113.4000,"AQMIS",0,0
2012/09/30 22:00:00,25.0000,2.6000,119.5000,"AQMIS",0,0
2012/09/30 23:00:00,25.0000,3.1000,110.9000,"AQMIS",0,0
2012/10/01 00:00:00,25.0000,3.0000,108.9000,"AQMIS",0,0
2012/10/01 01:00:00,25.0000,3.1000,113.5000,"AQMIS",0,0
2012/10/01 02:00:00,25.0000,2.7000,101.9000,"AQMIS",0,0
2012/10/01 03:00:00,25.0000,2.5000,26.4000,"AQMIS",0,0
2012/10/01 04:00:00,25.0000,2.5000,26.2000,"AQMIS",0,0
2012/10/01 05:00:00,25.0000,2.4000,37.1000,"AQMIS",0,0
2012/10/01 06:00:00,25.0000,2.4000,63.5000,"AQMIS",0,0
2012/10/01 07:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 08:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 09:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 10:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 11:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 12:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 13:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 14:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 16:00:00,25.0000,2.7000,103.9000,"AQMIS",0,0
2012/10/01 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/01 20:00:00,25.0000,3.4000,120.7000,"AQMIS",0,0
2012/10/01 21:00:00,25.0000,2.8000,119.3000,"AQMIS",0,0
2012/10/01 22:00:00,25.0000,3.1000,112.2000,"AQMIS",0,0
2012/10/01 23:00:00,25.0000,3.9000,121.2000,"AQMIS",0,0
2012/10/02 00:00:00,25.0000,3.0000,120.6000,"AQMIS",0,0
2012/10/02 01:00:00,25.0000,2.0000,88.1000,"AQMIS",0,0
2012/10/02 02:00:00,25.0000,2.1000,62.6000,"AQMIS",0,0
2012/10/02 03:00:00,25.0000,2.1000,34.5000,"AQMIS",0,0
2012/10/02 04:00:00,25.0000,2.2000,30.5000,"AQMIS",0,0
2012/10/02 05:00:00,25.0000,2.2000,21.1000,"AQMIS",0,0
2012/10/02 06:00:00,25.0000,2.0000,43.1000,"AQMIS",0,0
2012/10/02 07:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 08:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 09:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 10:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 11:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 12:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 13:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 14:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 15:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 16:00:00,25.0000,3.0000,98.3000,"AQMIS",0,0
2012/10/02 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/02 20:00:00,25.0000,2.7000,112.2000,"AQMIS",0,0
2012/10/02 21:00:00,25.0000,2.7000,111.3000,"AQMIS",0,0
2012/10/02 22:00:00,25.0000,2.3000,101.1000,"AQMIS",0,0
2012/10/02 23:00:00,25.0000,2.5000,107.2000,"AQMIS",0,0
2012/10/03 00:00:00,25.0000,2.3000,111.0000,"AQMIS",0,0
2012/10/03 01:00:00,25.0000,2.8000,115.8000,"AQMIS",0,0
2012/10/03 02:00:00,25.0000,1.8000,92.5000,"AQMIS",0,0
2012/10/03 03:00:00,25.0000,2.1000,49.3000,"AQMIS",0,0
2012/10/03 04:00:00,25.0000,2.1000,44.2000,"AQMIS",0,0
2012/10/03 05:00:00,25.0000,1.9000,59.9000,"AQMIS",0,0
2012/10/03 06:00:00,25.0000,2.4000,55.4000,"AQMIS",0,0
2012/10/03 07:00:00,25.0000,2.4000,31.1000,"AQMIS",0,0
2012/10/03 08:00:00,25.0000,2.3000,69.2000,"AQMIS",0,0
2012/10/03 09:00:00,25.0000,3.2000,113.8000,"AQMIS",0,0
2012/10/03 10:00:00,25.0000,2.9000,95.5000,"AQMIS",0,0
2012/10/03 11:00:00,25.0000,2.6000,102.5000,"AQMIS",0,0
2012/10/03 12:00:00,25.0000,2.6000,106.5000,"AQMIS",0,0
2012/10/03 13:00:00,25.0000,2.7000,107.8000,"AQMIS",0,0
2012/10/03 14:00:00,25.0000,2.6000,100.9000,"AQMIS",0,0
2012/10/03 15:00:00,25.0000,2.7000,86.0000,"AQMIS",0,0
2012/10/03 16:00:00,25.0000,2.3000,85.3000,"AQMIS",0,0
2012/10/03 17:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/03 18:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/03 19:00:00,-99999,-99999,-99999,"None",-99999,-99999
2012/10/03 20:00:00,25.0000,1.8000,104.0000,"AQMIS",0,0
2012/10/03 21:00:00,25.0000,1.6000,103.9000,"AQMIS",0,0
2012/10/03 22:00:00,25.0000,1.9000,116.9000,"AQMIS",0,0
2012/10/03 23:00:00,25.0000,2.1000,124.8000,"AQMIS",0,0
2012/10/04 00:00:00,25.0000,1.7000,117.9000,"AQMIS",0,0
2012/10/04 01:00:00,25.0000,1.3000,107.2000,"AQMIS",0,0
2012/10/04 02:00:00,25.0000,0.9000,92.3000,"AQMIS",0,0
2012/10/04 03:00:00,25.0000,1.3000,108.7000,"AQMIS",0,0
2012/10/04 04:00:00,25.0000,1.0000,102.5000,"AQMIS",0,0
2012/10/04 05:00:00,25.0000,0.9000,78.4000,"AQMIS",0,0
2012/10/04 06:00:00,25.0000,1.2000,35.6000,"AQMIS",0,0
2012/10/04 07:00:00,25.0000,1.7000,43.8000,"AQMIS",0,0
